latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.541,39.3338,305,1.9,1.3,2002-07-05,2349,Aqua,MODIS,63,6.2,292.7,15.5,N,0
37.4314,37.6481,312.5,1.5,1.2,2002-07-05,2349,Aqua,MODIS,85,6.2,294.5,19.3,N,0
37.5451,39.3137,302.7,1.9,1.3,2002-07-05,2349,Aqua,MODIS,51,6.2,292.1,13.2,N,0
37.5326,39.3743,306.5,1.9,1.3,2002-07-05,2349,Aqua,MODIS,68,6.2,292.2,17.7,N,0
37.2271,36.955,305.7,1.4,1.2,2002-07-05,2350,Aqua,MODIS,65,6.2,289.9,11.5,N,0
41.2746,27.5971,320.1,1.1,1,2002-07-06,0916,Terra,MODIS,33,6.2,305.5,6,D,0
41.2876,27.5751,320.2,1.1,1,2002-07-06,0916,Terra,MODIS,33,6.2,306.5,6.1,D,0
41.2183,27.8794,320.4,1.1,1,2002-07-06,0916,Terra,MODIS,30,6.2,305,5.9,D,0
40.0941,29.4973,321.9,1.3,1.1,2002-07-06,0917,Terra,MODIS,46,6.2,307.2,10.7,D,0
37.8058,29.2427,327.9,1.4,1.2,2002-07-06,0917,Terra,MODIS,59,6.2,312.4,14.6,D,2
38.6719,29.506,325.7,1.4,1.2,2002-07-06,0917,Terra,MODIS,59,6.2,310.5,15.1,D,0
37.2293,35.7685,379.6,1.1,1,2002-07-06,1053,Aqua,MODIS,100,6.2,325.1,132.9,D,0
37.8508,30.5276,328.6,1.2,1.1,2002-07-06,1053,Aqua,MODIS,52,6.2,314.5,9.3,D,0
38.0671,40.5119,339.6,1.8,1.3,2002-07-06,1053,Aqua,MODIS,81,6.2,315.5,43.7,D,0
38.0605,40.5069,340.6,1.8,1.3,2002-07-06,1053,Aqua,MODIS,83,6.2,316.5,47.5,D,0
37.1366,35.7569,339.9,1.1,1,2002-07-06,1053,Aqua,MODIS,78,6.2,320.9,21.3,D,0
37.4096,39.19,338.8,1.5,1.2,2002-07-06,1053,Aqua,MODIS,78,6.2,325.5,21.3,D,0
36.9728,35.6235,333.8,1,1,2002-07-06,1053,Aqua,MODIS,59,6.2,316.7,10.6,D,0
37.1381,35.7685,353.1,1.1,1,2002-07-06,1053,Aqua,MODIS,95,6.2,320.1,50.7,D,0
37.2217,35.7821,335.9,1.1,1,2002-07-06,1053,Aqua,MODIS,55,6.2,320,11.9,D,0
37.2202,35.7703,338.7,1.1,1,2002-07-06,1053,Aqua,MODIS,73,6.2,320.5,15.4,D,0
37.2308,35.7802,364.6,1.1,1,2002-07-06,1053,Aqua,MODIS,100,6.2,319.8,77.1,D,0
40.0831,32.9679,341.4,1,1,2002-07-06,1054,Aqua,MODIS,84,6.2,313.2,26,D,0
40.0848,32.9794,342.5,1,1,2002-07-06,1054,Aqua,MODIS,86,6.2,317,27.7,D,0
40.0941,29.5012,325.6,1.2,1.1,2002-07-06,1054,Aqua,MODIS,58,6.2,309.4,12.2,D,0
40.0743,32.9701,328.6,1,1,2002-07-06,1054,Aqua,MODIS,55,6.2,314.5,8,D,0
41.3327,27.4739,318.1,1.4,1.2,2002-07-06,1054,Aqua,MODIS,55,6.2,304.5,9.7,D,0
37.1158,41.6048,307.5,2.6,1.6,2002-07-06,1843,Terra,MODIS,72,6.2,295.6,25.3,N,0
37.1208,41.5978,308.5,2.6,1.6,2002-07-06,1843,Terra,MODIS,75,6.2,295.6,28.7,N,0
37.4086,37.0001,308.9,3.4,1.7,2002-07-06,2021,Terra,MODIS,70,6.2,294.5,40.3,N,0
37.5585,33.9612,301.1,2.2,1.4,2002-07-06,2021,Terra,MODIS,37,6.2,287.5,16.9,N,0
37.4137,37.0047,307.4,3.4,1.7,2002-07-06,2021,Terra,MODIS,71,6.2,295,37.1,N,0
37.5604,33.9857,320.9,2.2,1.4,2002-07-06,2021,Terra,MODIS,100,6.2,289,62.7,N,0
37.4181,37.1288,306.4,2.6,1.6,2002-07-06,2254,Aqua,MODIS,68,6.2,293.5,26.6,N,0
37.3584,37.1138,303.5,2.6,1.6,2002-07-06,2254,Aqua,MODIS,55,6.2,293.1,21.4,N,0
40.9951,39.7755,317.3,1,1,2002-07-07,0821,Terra,MODIS,48,6.2,302.4,6.7,D,0
38.1478,40.5055,344.4,1.1,1,2002-07-07,0822,Terra,MODIS,86,6.2,318.6,29.8,D,0
37.0825,35.7262,332.3,1.1,1.1,2002-07-07,0822,Terra,MODIS,49,6.2,313.1,9.6,D,0
37.4436,39.517,350.1,1,1,2002-07-07,0822,Terra,MODIS,92,6.2,325.2,33.7,D,0
38.1297,40.5008,347.2,1.1,1,2002-07-07,0822,Terra,MODIS,89,6.2,315.2,34.7,D,0
37.2727,35.7491,343.9,1.1,1.1,2002-07-07,0822,Terra,MODIS,88,6.2,313.6,34.8,D,0
36.9887,35.9694,327.3,1.1,1,2002-07-07,0822,Terra,MODIS,12,6.2,309.8,7.8,D,0
36.8478,38.0108,338.6,1,1,2002-07-07,0822,Terra,MODIS,57,6.2,321.5,17.2,D,0
36.8494,37.9997,345.2,1,1,2002-07-07,0822,Terra,MODIS,87,6.2,323,28.8,D,0
36.8745,38.0167,356.3,1,1,2002-07-07,0822,Terra,MODIS,0,6.2,324.2,53.3,D,0
36.9188,37.9006,341.1,1,1,2002-07-07,0822,Terra,MODIS,81,6.2,325.8,13.8,D,0
38.1316,40.4891,340.9,1.1,1,2002-07-07,0822,Terra,MODIS,82,6.2,313.2,22.8,D,0
37.4418,39.5283,400,1,1,2002-07-07,0822,Terra,MODIS,100,6.2,328.7,228.8,D,0
37.8864,34.8804,323.8,1.2,1.1,2002-07-07,0822,Terra,MODIS,56,6.2,309,13,D,0
38.1387,40.5032,355.4,1.1,1,2002-07-07,0822,Terra,MODIS,96,6.2,317.8,54.6,D,0
38.1459,40.5173,334.1,1.1,1,2002-07-07,0822,Terra,MODIS,48,6.2,318.7,10.5,D,0
37.2939,39.5272,365,1,1,2002-07-07,0822,Terra,MODIS,100,6.2,321.8,75.5,D,0
37.2922,39.5385,346.4,1,1,2002-07-07,0822,Terra,MODIS,88,6.2,321.5,28.7,D,0
37.032,37.9493,339.9,1,1,2002-07-07,0822,Terra,MODIS,41,6.2,326.5,15.7,D,0
37.3177,39.6689,353.8,1,1,2002-07-07,0822,Terra,MODIS,95,6.2,324.1,43.6,D,0
37.7092,39.1151,338.4,1,1,2002-07-07,0822,Terra,MODIS,76,6.2,322.9,13.7,D,0
37.5493,37.012,332.2,1,1,2002-07-07,0822,Terra,MODIS,69,6.2,316.5,11.9,D,0
36.8659,37.5615,334.3,1,1,2002-07-07,0822,Terra,MODIS,40,6.2,319.2,9.3,D,0
36.8265,37.6449,333.8,1,1,2002-07-07,0822,Terra,MODIS,50,6.2,320.7,6.5,D,0
37.3195,39.6576,338.3,1,1,2002-07-07,0822,Terra,MODIS,38,6.2,322.7,11.6,D,0
37.3266,39.6711,341.7,1,1,2002-07-07,0822,Terra,MODIS,74,6.2,324.8,17.1,D,0
37.3508,42.473,334.7,1.5,1.2,2002-07-07,0958,Aqua,MODIS,51,6.2,308.6,36,D,0
38.1372,40.496,330.6,1.9,1.4,2002-07-07,0958,Aqua,MODIS,45,6.2,312.2,19.1,D,0
37.1315,34.9222,322.9,4.4,1.9,2002-07-07,0958,Aqua,MODIS,51,6.2,305.3,70.8,D,0
38.1416,40.5173,331.3,1.9,1.3,2002-07-07,0958,Aqua,MODIS,48,6.2,314.4,21,D,0
39.5338,27.9518,320.8,4.4,1.9,2002-07-07,1000,Terra,MODIS,73,6.2,301,68.9,D,0
39.5322,27.9455,319.7,4.4,1.9,2002-07-07,1000,Terra,MODIS,69,6.2,300.9,63.4,D,0
36.7469,35.5095,311.6,1.4,1.2,2002-07-07,1925,Terra,MODIS,82,6.2,296.3,14,N,0
37.0466,39.675,313.7,1,1,2002-07-07,1925,Terra,MODIS,84,6.2,295.9,10.6,N,0
37.2858,39.5428,310.1,1,1,2002-07-07,1925,Terra,MODIS,74,6.2,294.5,8.1,N,0
37.3334,42.495,328.4,1.1,1,2002-07-07,1925,Terra,MODIS,100,6.2,298.6,26.9,N,0
37.0321,37.9137,311.3,1.1,1,2002-07-07,1925,Terra,MODIS,79,6.2,300.3,7.8,N,0
37.3319,42.4829,317.2,1.1,1,2002-07-07,1925,Terra,MODIS,95,6.2,298.4,12.8,N,0
37.0787,36.647,311.2,1,1,2002-07-07,2337,Aqua,MODIS,82,6.2,295.3,9.8,N,0
36.7297,36.2128,307.2,1,1,2002-07-07,2337,Aqua,MODIS,71,6.2,295.9,5.8,N,0
40.2284,28.1736,320.9,1,1,2002-07-08,0904,Terra,MODIS,40,6.2,304.2,6.6,D,0
40.7729,32.2142,316.9,1.2,1.1,2002-07-08,0904,Terra,MODIS,47,6.2,302.6,6.4,D,0
39.7401,30.6493,324.7,1.1,1,2002-07-08,0904,Terra,MODIS,34,6.2,303.7,9,D,0
37.8066,29.2483,328.1,1,1,2002-07-08,0905,Terra,MODIS,61,6.2,307.2,10.6,D,2
37.8085,29.2368,325.8,1,1,2002-07-08,0905,Terra,MODIS,23,6.2,308.1,7.9,D,0
37.6711,39.0147,332.3,3.4,1.7,2002-07-08,0905,Terra,MODIS,0,6.2,312.9,67.5,D,0
37.042,40.3815,374.1,1.2,1.1,2002-07-08,1040,Aqua,MODIS,100,6.2,324.4,132.4,D,0
37.5274,39.389,354.8,1.1,1,2002-07-08,1041,Aqua,MODIS,96,6.2,327.7,48.9,D,0
37.1657,39.6426,338.1,1.1,1.1,2002-07-08,1041,Aqua,MODIS,64,6.2,321.9,13.3,D,0
36.8984,35.7261,328.9,1,1,2002-07-08,1041,Aqua,MODIS,70,6.2,307.2,13,D,0
37.5459,39.3854,343.7,1.1,1,2002-07-08,1041,Aqua,MODIS,82,6.2,321.1,22.2,D,0
37.5351,39.375,385.2,1.1,1,2002-07-08,1041,Aqua,MODIS,100,6.2,331.1,166.6,D,0
37.5366,39.3872,426.2,1.1,1,2002-07-08,1041,Aqua,MODIS,100,6.2,335.4,479.5,D,0
39.9904,32.7426,332,1.2,1.1,2002-07-08,1042,Aqua,MODIS,63,6.2,313.1,11.6,D,0
39.988,32.7287,330.6,1.2,1.1,2002-07-08,1042,Aqua,MODIS,58,6.2,312.7,8.7,D,0
39.9928,32.7564,335.2,1.2,1.1,2002-07-08,1042,Aqua,MODIS,73,6.2,312.7,17.2,D,0
37.0558,36.8005,328.8,1.4,1.2,2002-07-09,0810,Terra,MODIS,70,6.2,308.9,14.8,D,0
36.8934,35.7217,331.6,1.6,1.2,2002-07-09,0810,Terra,MODIS,78,6.2,302.2,39.6,D,0
41.1397,30.4746,311.3,3.7,1.8,2002-07-09,0947,Terra,MODIS,30,6.2,289,45.8,D,0
41.1351,26.4902,336.7,1,1,2002-07-09,1125,Aqua,MODIS,87,6.2,303.4,26.9,D,0
39.8877,26.6656,360.3,1,1,2002-07-09,1125,Aqua,MODIS,100,6.2,308.1,76,D,0
39.8862,26.6539,346.6,1,1,2002-07-09,1125,Aqua,MODIS,92,6.2,304.3,43.3,D,0
37.5615,38.924,326.1,1.3,1.1,2002-07-09,1913,Terra,MODIS,100,6.2,298.1,31.6,N,0
39.9768,32.5628,321.8,1,1,2002-07-10,0852,Terra,MODIS,49,6.2,302.5,6.7,D,0
40.0755,32.5829,318.9,1,1,2002-07-10,0852,Terra,MODIS,52,6.2,300.4,8.2,D,0
39.9786,32.5511,324,1,1,2002-07-10,0852,Terra,MODIS,64,6.2,303.4,9.2,D,0
37.1608,35.7428,333.1,1.5,1.2,2002-07-10,0853,Terra,MODIS,72,6.2,305.6,42.2,D,0
36.9128,38.2826,350,2.1,1.4,2002-07-10,0853,Terra,MODIS,93,6.2,315.5,125.2,D,0
36.9079,38.3053,341.7,2.1,1.4,2002-07-10,0853,Terra,MODIS,86,6.2,313.3,79.2,D,0
36.2638,36.5039,338,1.7,1.3,2002-07-10,0853,Terra,MODIS,84,6.2,310.2,57.1,D,0
36.9761,30.8253,323.2,1,1,2002-07-10,0853,Terra,MODIS,71,6.2,303.3,7.5,D,0
37.1639,35.7269,327.2,1.5,1.2,2002-07-10,0853,Terra,MODIS,54,6.2,302.4,26.5,D,0
36.9462,35.9906,329.9,1.3,1.1,2002-07-10,1028,Aqua,MODIS,74,6.2,308.4,19.7,D,0
36.2612,36.503,326.7,1.3,1.1,2002-07-10,1028,Aqua,MODIS,20,6.2,310.9,14.3,D,0
36.6906,39.389,337.8,1,1,2002-07-10,1028,Aqua,MODIS,76,6.2,323.2,15.8,D,0
37.1444,38.7261,330.5,1,1,2002-07-10,1028,Aqua,MODIS,44,6.2,318.6,4.8,D,0
36.9067,38.2827,332.4,1.1,1,2002-07-10,1028,Aqua,MODIS,61,6.2,320,8.6,D,0
37.9734,40.5962,463.4,1,1,2002-07-10,1028,Aqua,MODIS,100,6.2,400.1,880.7,D,0
37.9718,40.5849,420.9,1,1,2002-07-10,1028,Aqua,MODIS,100,6.2,334.3,378.2,D,0
36.8487,37.4606,337,1.2,1.1,2002-07-10,1028,Aqua,MODIS,77,6.2,317.9,19,D,0
37.6945,37.8777,333.5,1.1,1,2002-07-10,1028,Aqua,MODIS,74,6.2,317.5,13.3,D,0
37.6965,37.8896,333.5,1.1,1,2002-07-10,1028,Aqua,MODIS,74,6.2,316.9,13,D,0
36.9488,36.0051,334.8,1.3,1.1,2002-07-10,1028,Aqua,MODIS,81,6.2,308.6,29.6,D,0
38.2251,37.9337,335.3,1.1,1,2002-07-10,1029,Aqua,MODIS,80,6.2,317.7,20.1,D,0
37.0752,39.7985,305.3,2,1.4,2002-07-10,1956,Terra,MODIS,64,6.2,293.1,17.7,N,0
37.1961,35.7779,304.7,1.2,1.1,2002-07-10,1956,Terra,MODIS,61,6.2,293.6,6.9,N,0
37.1946,35.7643,303.8,1.2,1.1,2002-07-10,1956,Terra,MODIS,57,6.2,293.3,6.1,N,0
37.2654,39.5455,336.8,1.5,1.2,2002-07-11,0757,Terra,MODIS,77,6.2,320.8,27.9,D,0
37.3271,42.4381,332.6,1.1,1,2002-07-11,0757,Terra,MODIS,45,6.2,320.2,9,D,0
38.0298,40.6616,414.9,1.3,1.1,2002-07-11,0757,Terra,MODIS,100,6.2,328.3,488.9,D,0
37.2469,40.0269,368.8,1.4,1.2,2002-07-11,0757,Terra,MODIS,100,6.2,321.5,144,D,0
38.0314,40.6471,419.5,1.3,1.1,2002-07-11,0757,Terra,MODIS,100,6.2,327.1,545.1,D,0
37.844,40.2169,339.5,1.4,1.2,2002-07-11,0757,Terra,MODIS,82,6.2,317.9,33.6,D,0
37.2453,40.0422,371.6,1.4,1.2,2002-07-11,0757,Terra,MODIS,100,6.2,321.7,158.8,D,0
37.0434,35.7273,318.9,2.5,1.5,2002-07-11,0758,Terra,MODIS,11,6.2,296,24.6,D,0
37.0421,35.5579,321.1,2.6,1.5,2002-07-11,0758,Terra,MODIS,51,6.2,296.7,37.5,D,0
37.0457,35.5943,322.2,2.5,1.5,2002-07-11,0758,Terra,MODIS,51,6.2,297.7,42.3,D,0
37.0831,39.6518,332,1.4,1.2,2002-07-11,0758,Terra,MODIS,64,6.2,318.7,16.1,D,0
37.04,35.5865,320.1,2.5,1.5,2002-07-11,0758,Terra,MODIS,42,6.2,295.8,32.9,D,0
37.3053,42.43,307.9,1.3,1.1,2002-07-11,1901,Terra,MODIS,52,6.2,297.6,7.2,N,0
37.1855,39.5392,304.2,1.8,1.3,2002-07-11,1901,Terra,MODIS,59,6.2,293.6,11.2,N,0
37.3127,42.4133,310,1.3,1.1,2002-07-11,1901,Terra,MODIS,79,6.2,297.9,9.5,N,0
37.2273,36.9641,301.8,1.4,1.2,2002-07-11,2312,Aqua,MODIS,45,6.2,291.4,6.5,N,0
37.1796,39.6762,302.3,1.1,1,2002-07-11,2312,Aqua,MODIS,48,6.2,291.1,5.5,N,0
36.9144,40.1494,301.2,1,1,2002-07-11,2312,Aqua,MODIS,39,6.2,290.7,5,N,0
37.2168,36.9625,306,1.4,1.2,2002-07-11,2312,Aqua,MODIS,66,6.2,291.6,10.9,N,0
37.3986,37.0071,328.7,1.2,1.1,2002-07-12,0840,Terra,MODIS,54,6.2,311.7,11.1,D,0
37.4992,39.357,334.2,1.5,1.2,2002-07-12,0840,Terra,MODIS,75,6.2,315.6,28.1,D,0
37.4975,39.3508,333.2,1.5,1.2,2002-07-12,0840,Terra,MODIS,72,6.2,315.8,23.1,D,0
37.5356,36.983,325.1,1.2,1.1,2002-07-12,0840,Terra,MODIS,29,6.2,307,7.3,D,0
36.7137,35.5124,321.6,1.1,1,2002-07-12,0841,Terra,MODIS,54,6.2,299.7,8.8,D,0
36.9829,35.1111,318.3,1,1,2002-07-12,0841,Terra,MODIS,57,6.2,300.4,7.8,D,0
37.8719,41.1664,334.8,1.1,1,2002-07-12,1016,Aqua,MODIS,57,6.2,315.6,13.8,D,0
37.1406,40.2912,336.7,1.2,1.1,2002-07-12,1016,Aqua,MODIS,69,6.2,322,15.6,D,0
37.9131,41.137,339.4,1.1,1,2002-07-12,1016,Aqua,MODIS,81,6.2,319.5,18.4,D,0
37.6422,38.8925,308.3,1.2,1.1,2002-07-12,1944,Terra,MODIS,73,6.2,295.8,8.5,N,0
36.9492,40.1717,309,1.4,1.2,2002-07-12,1944,Terra,MODIS,75,6.2,292.4,13.9,N,0
37.1311,39.7712,319.7,1.3,1.1,2002-07-12,1944,Terra,MODIS,99,6.2,293.7,25.7,N,0
37.1414,39.7695,318.6,1.3,1.1,2002-07-12,1944,Terra,MODIS,97,6.2,293.2,24,N,0
37.1397,39.7545,303.3,1.3,1.1,2002-07-12,1944,Terra,MODIS,38,6.2,292.8,6.8,N,0
37.1395,39.7792,304.2,1.3,1.1,2002-07-12,1944,Terra,MODIS,49,6.2,293.3,7.6,N,0
37.138,39.7642,327.8,1.3,1.1,2002-07-12,1944,Terra,MODIS,100,6.2,293.8,38.9,N,0
37.5491,39.0568,305.5,1.2,1.1,2002-07-12,1944,Terra,MODIS,62,6.2,295.3,6.2,N,0
37.5392,39.0586,309.4,1.2,1.1,2002-07-12,1944,Terra,MODIS,76,6.2,295.4,9.7,N,0
37.2115,36.9368,307,1,1,2002-07-12,1944,Terra,MODIS,69,6.2,294,6.8,N,0
37.0494,39.7582,302.1,2.5,1.5,2002-07-12,2355,Aqua,MODIS,46,6.2,291.4,18.4,N,0
37.0641,40.329,342.6,2,1.4,2002-07-13,0745,Terra,MODIS,85,6.2,317.1,69.4,D,0
37.4914,39.1624,331.6,2.4,1.5,2002-07-13,0745,Terra,MODIS,73,6.2,313.4,37.8,D,0
37.747,38.9837,326.1,2.5,1.5,2002-07-13,0745,Terra,MODIS,0,6.2,306.3,26.7,D,0
37.7143,39.26,328.9,2.4,1.5,2002-07-13,0745,Terra,MODIS,57,6.2,309.7,26.5,D,0
37.7189,39.2548,327.2,2.4,1.5,2002-07-13,0745,Terra,MODIS,55,6.2,310.3,21.2,D,0
36.797,35.0179,314,3.9,1.8,2002-07-13,0923,Terra,MODIS,65,6.2,294.6,35,D,0
36.9191,30.6363,324.6,1.1,1,2002-07-13,1059,Aqua,MODIS,52,6.2,305.5,8.6,D,0
37.487,35.765,325.5,1.2,1.1,2002-07-13,1059,Aqua,MODIS,39,6.2,302.6,15.1,D,0
37.5427,37.0264,336.4,1.4,1.2,2002-07-13,1059,Aqua,MODIS,82,6.2,311.1,30,D,0
36.6906,37.5518,337.5,1.4,1.2,2002-07-13,1059,Aqua,MODIS,79,6.2,315.5,26.4,D,0
37.0338,36.7951,345,1.3,1.1,2002-07-13,1059,Aqua,MODIS,90,6.2,311.1,49.5,D,0
37.5358,37.0177,336.6,1.4,1.2,2002-07-13,1059,Aqua,MODIS,82,6.2,310.6,31.4,D,0
36.8558,34.8769,334.2,1.1,1,2002-07-13,1059,Aqua,MODIS,82,6.2,302.7,27.9,D,0
37.0138,38.2717,335.6,1.6,1.2,2002-07-13,1059,Aqua,MODIS,76,6.2,315.6,25.5,D,0
37.5374,37.0331,338.5,1.4,1.2,2002-07-13,1059,Aqua,MODIS,84,6.2,311.8,35.6,D,0
40.2654,29.066,322.2,1.1,1,2002-07-13,1100,Aqua,MODIS,57,6.2,303.5,12.3,D,0
39.7378,30.6432,324.9,1,1,2002-07-13,1100,Aqua,MODIS,34,6.2,301.4,10.8,D,0
40.0956,29.4991,323.5,1.1,1,2002-07-13,1100,Aqua,MODIS,75,6.2,302,13.8,D,0
40.2,28.9446,317.4,1.1,1.1,2002-07-13,1100,Aqua,MODIS,51,6.2,298.9,6.9,D,0
37.1999,39.6939,322.5,2.7,1.6,2002-07-13,1849,Terra,MODIS,100,6.2,294.3,84.6,N,0
37.1962,39.7003,320.1,2.7,1.6,2002-07-13,1849,Terra,MODIS,100,6.2,294.4,73.7,N,0
37.1219,39.6224,337.2,1.1,1.1,2002-07-14,0828,Terra,MODIS,76,6.2,316.1,18.1,D,0
37.735,38.1479,335.3,1,1,2002-07-14,0828,Terra,MODIS,77,6.2,317.8,13.4,D,0
37.221,39.4721,339.8,1.1,1.1,2002-07-14,0828,Terra,MODIS,80,6.2,317.7,21.4,D,0
36.8884,35.6881,319.9,1,1,2002-07-14,0828,Terra,MODIS,27,6.2,294.5,6.9,D,0
36.8324,38.6347,337.8,1.1,1,2002-07-14,0828,Terra,MODIS,79,6.2,317.4,16.4,D,0
37.009,35.6149,331.2,1,1,2002-07-14,0828,Terra,MODIS,74,6.2,302.5,16.2,D,0
36.8305,38.6464,339.3,1.1,1,2002-07-14,0828,Terra,MODIS,81,6.2,316.9,19.1,D,0
37.3266,37.62,334.6,1,1,2002-07-14,0828,Terra,MODIS,78,6.2,311.4,16.7,D,0
36.3278,36.5781,326.8,1,1,2002-07-14,0828,Terra,MODIS,68,6.2,302.8,12.2,D,0
37.1291,39.6374,330.8,1.1,1.1,2002-07-14,0828,Terra,MODIS,51,6.2,315.5,7.4,D,0
37.555,38.9284,332.5,1.1,1,2002-07-14,0828,Terra,MODIS,61,6.2,313.8,9.2,D,0
37.3283,37.6087,333.6,1,1,2002-07-14,0828,Terra,MODIS,76,6.2,313.2,15.1,D,0
37.1313,39.6249,357.4,1.1,1.1,2002-07-14,0828,Terra,MODIS,98,6.2,317.1,67.8,D,0
37.5565,37.8053,305.3,1,1,2002-07-14,1932,Terra,MODIS,63,6.2,294,4.5,N,0
37.5865,39.0472,307.6,1,1,2002-07-14,1932,Terra,MODIS,67,6.2,296.6,4.6,N,0
37.0671,39.8376,308,1,1,2002-07-14,1932,Terra,MODIS,67,6.2,296.8,5.1,N,0
37.2127,39.6829,319.9,1,1,2002-07-14,1932,Terra,MODIS,99,6.2,295.3,16.3,N,0
37.5954,39.0452,310.4,1,1,2002-07-14,1932,Terra,MODIS,77,6.2,296.7,6.4,N,0
37.0006,36.6615,305.1,1.1,1,2002-07-14,1932,Terra,MODIS,63,6.2,293.3,5.2,N,0
37.2202,39.5351,325.8,1,1,2002-07-14,1932,Terra,MODIS,100,6.2,296.9,21.5,N,0
37.2916,42.3978,310.2,1.3,1.1,2002-07-14,1932,Terra,MODIS,66,6.2,296.8,9.6,N,0
37.2816,42.3997,306.9,1.3,1.1,2002-07-14,1932,Terra,MODIS,54,6.2,296.3,7,N,0
37.2828,42.4059,308.2,1.3,1.1,2002-07-14,1932,Terra,MODIS,74,6.2,296.4,8.6,N,0
37.2217,39.5465,335.4,1,1,2002-07-14,1932,Terra,MODIS,100,6.2,297.3,34.3,N,0
37.2325,39.8316,310.8,1,1,2002-07-14,1932,Terra,MODIS,78,6.2,294.4,8.4,N,0
37.2112,39.537,307.7,1,1,2002-07-14,1932,Terra,MODIS,67,6.2,296.3,5.3,N,0
37.2127,39.5484,318.9,1,1,2002-07-14,1932,Terra,MODIS,97,6.2,296.8,14.3,N,0
37.1795,39.573,310,1,1,2002-07-14,1932,Terra,MODIS,75,6.2,296.2,6.6,N,0
37.2112,39.6715,334,1,1,2002-07-14,1932,Terra,MODIS,100,6.2,296.3,33.5,N,0
36.9998,40.3034,327.7,1.1,1,2002-07-14,1932,Terra,MODIS,100,6.2,296.9,25.7,N,0
36.9983,40.2917,307,1.1,1,2002-07-14,1932,Terra,MODIS,62,6.2,296.1,5.6,N,0
37.5311,37.0291,305,1,1,2002-07-14,1932,Terra,MODIS,63,6.2,292.6,5.1,N,0
37.5293,37.0175,304.2,1,1,2002-07-14,1932,Terra,MODIS,59,6.2,292.6,4.6,N,0
37.54,37.0268,303.5,1,1,2002-07-14,1932,Terra,MODIS,38,6.2,292.3,4,N,0
37.9305,41.1189,339.3,2.9,1.6,2002-07-15,0733,Terra,MODIS,86,6.2,306.4,117.6,D,0
41.3346,27.4734,325.9,1,1,2002-07-15,0910,Terra,MODIS,65,6.2,306.5,7.7,D,0
40.7432,29.9536,317.7,1.1,1.1,2002-07-15,0910,Terra,MODIS,45,6.2,301.1,7.3,D,0
40.7242,30.3719,319.6,1.2,1.1,2002-07-15,0910,Terra,MODIS,54,6.2,303.2,9.6,D,0
37.808,29.2449,331,1.2,1.1,2002-07-15,0911,Terra,MODIS,73,6.2,308.4,15.7,D,2
37.8053,29.2379,328.3,1.2,1.1,2002-07-15,0911,Terra,MODIS,66,6.2,309,15.9,D,0
40.1001,29.5056,323.2,1.1,1,2002-07-15,0911,Terra,MODIS,57,6.2,306.7,9.7,D,0
37.8031,29.2506,327.1,1.2,1.1,2002-07-15,0911,Terra,MODIS,62,6.2,309.4,14.3,D,2
40.24,28.9584,326.3,1.1,1,2002-07-15,0911,Terra,MODIS,53,6.2,307.2,9.5,D,0
40.1022,29.4929,323.2,1.1,1,2002-07-15,0911,Terra,MODIS,55,6.2,306.3,9.6,D,0
40.2036,28.9483,322.8,1.1,1,2002-07-15,0911,Terra,MODIS,55,6.2,305.7,8.5,D,0
39.7419,30.6475,325.6,1.2,1.1,2002-07-15,0911,Terra,MODIS,54,6.2,306.6,13.3,D,0
36.9563,31.0619,362,1.5,1.2,2002-07-15,0911,Terra,MODIS,100,6.2,311.9,133.3,D,0
36.9684,35.9076,323.6,1,1,2002-07-15,1047,Aqua,MODIS,47,6.2,303.2,6.7,D,0
37.2833,36.9362,352.1,1,1,2002-07-15,1047,Aqua,MODIS,94,6.2,319.1,40.3,D,0
37.2818,36.9248,340.7,1,1,2002-07-15,1047,Aqua,MODIS,79,6.2,318.4,15.9,D,0
36.8968,36.1242,327,1,1,2002-07-15,1047,Aqua,MODIS,55,6.2,304.7,7.2,D,0
37.5647,38.9971,334.8,1.2,1.1,2002-07-15,1047,Aqua,MODIS,34,6.2,316.9,13.9,D,0
37.5631,38.9835,333.7,1.2,1.1,2002-07-15,1047,Aqua,MODIS,42,6.2,316,12.2,D,0
40.1221,33.0019,321.8,1,1,2002-07-15,1048,Aqua,MODIS,52,6.2,301.5,10.5,D,0
37.7155,41.6553,307.8,3.1,1.7,2002-07-15,1837,Terra,MODIS,67,6.2,296.1,24.3,N,0
37.7143,41.6499,306.2,3.1,1.7,2002-07-15,1837,Terra,MODIS,65,6.2,296.1,20.5,N,0
37.7181,41.6897,305.4,1.7,1.3,2002-07-15,2248,Aqua,MODIS,12,6.2,294.3,9.2,N,0
37.7233,41.6339,305.5,1.7,1.3,2002-07-15,2248,Aqua,MODIS,65,6.2,294.4,9.9,N,0
37.7215,41.6527,307.5,1.7,1.3,2002-07-15,2248,Aqua,MODIS,44,6.2,294.7,11.9,N,0
37.1537,36.7376,338.9,1.2,1.1,2002-07-16,0816,Terra,MODIS,83,6.2,312.9,26.9,D,0
37.6286,39.0252,361.9,1,1,2002-07-16,0816,Terra,MODIS,100,6.2,315.4,70.8,D,0
36.2665,36.4995,330.5,1.2,1.1,2002-07-16,0816,Terra,MODIS,66,6.2,308.1,17,D,0
